"Pk","Player","College","draft_year","athlete_id","team_id","athlete_position_name","athlete_headshot_href","team_location","team_logo","minutes","field_goals_made","field_goals_attempted","three_point_field_goals_made","three_point_field_goals_attempted","free_throws_made","free_throws_attempted","offensive_rebounds","defensive_rebounds","rebounds","assists","steals","blocks","turnovers","fouls","points","games"
52,"Toumani Camara","Dayton",2023,4431736,2168,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431736.png","Dayton","https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png",30,5.24,9.59,0.85,2.35,2.62,3.91,2.32,6.32,8.65,1.74,1.24,0.82,2.09,2.62,13.94,34
53,"Jaylen Clark","UCLA",2023,4432247,26,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432247.png","UCLA","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",30.47,4.93,10.27,0.87,2.63,2.23,3.2,1.93,4.1,6.03,1.87,2.6,0.27,1.23,2.13,12.97,30
54,"Jalen Slawson","Furman University",2023,4398207,231,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4398207.png","Furman","https://a.espncdn.com/i/teamlogos/ncaa/500/231.png",30.67,5.36,9.64,1.14,2.89,3.72,4.81,1.78,5.31,7.08,3.19,1.53,1.53,2.58,2.81,15.58,36
55,"Isaiah Wong","Miami (FL)",2023,4431727,2390,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431727.png","Miami","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",33.41,5.19,11.65,1.65,4.3,4.14,4.89,1.05,3.27,4.32,3.19,1.38,0.38,2.08,1.81,16.16,37
57,"Trayce Jackson-Davis","Indiana",2023,4431684,84,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431684.png","Indiana","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",34.56,8.19,14.09,0,0,4.56,6.56,2.84,7.97,10.81,4.03,0.84,2.88,2.53,1.69,20.94,32
58,"Chris Livingston","Kentucky",2023,4433622,96,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433622.png","Kentucky","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",22.38,2.32,5.41,0.53,1.74,1.15,1.59,1.12,3.06,4.18,0.71,0.44,0.35,0.91,1.68,6.32,34
3,"Reed Sheppard","Kentucky",2024,4711272,96,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4711272.png","Kentucky","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",28.94,4.27,7.97,2.27,4.36,1.64,1.97,0.36,3.76,4.12,4.48,2.48,0.7,2,1.91,12.45,33
4,"Stephon Castle","UConn",2024,4845367,41,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4845367.png","UConn","https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",26.94,4.03,8.53,0.59,2.21,2.44,3.24,1.68,3,4.68,2.91,0.79,0.53,1.5,2.41,11.09,34
7,"Donovan Clingan","UConn",2024,5105565,41,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105565.png","UConn","https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",22.57,5.31,8.31,0.06,0.23,2.31,3.97,2.49,4.89,7.37,1.51,0.51,2.46,0.8,2.03,13,35
8,"Rob Dillingham","Kentucky",2024,4684275,96,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684275.png","Kentucky","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",23.25,5.38,11.31,2,4.5,2.44,3.06,0.25,2.69,2.94,3.88,1.03,0.06,2,2.62,15.19,32
9,"Zach Edey","Purdue",2024,4600663,2509,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4600663.png","Purdue","https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",32,8.62,13.82,0.03,0.05,7.95,11.18,4.64,7.51,12.15,2.03,0.28,2.15,2.31,1.95,25.21,39
10,"Cody Williams","Colorado",2024,4895758,38,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4895758.png","Colorado","https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",28.12,4.46,8.08,0.71,1.71,2.29,3.21,0.71,2.29,3,1.58,0.62,0.67,2,2,11.92,24
13,"Devin Carter","Providence",2024,4433188,2507,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433188.png","Providence","https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png",35.27,6.64,14.03,2.55,6.76,3.88,5.18,1,7.67,8.67,3.64,1.76,0.97,2.7,1.91,19.7,33
14,"Bub Carrington","Pitt",2024,4845374,221,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4845374.png","Pittsburgh","https://a.espncdn.com/i/teamlogos/ncaa/500/221.png",33.24,4.82,11.7,1.97,6.12,2.21,2.82,0.48,4.7,5.18,4.12,0.58,0.24,1.94,2.36,13.82,33
15,"Kel'el Ware","Indiana",2024,5105623,84,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105623.png","Indiana","https://a.espncdn.com/i/teamlogos/ncaa/500/84.png",32.1,6.27,10.7,0.57,1.33,2.83,4.47,2.1,7.77,9.87,1.5,0.6,1.87,1.57,2.03,15.93,30
16,"Jared McCain","Duke",2024,4683778,150,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683778.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",31.58,4.86,10.53,2.42,5.83,2.14,2.42,0.81,4.22,5.03,1.89,1.06,0.06,1.31,1.61,14.28,36
17,"Dalton Knecht","Tennessee",2024,4897943,2633,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897943.png","Tennessee","https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png",30.58,7.33,16.03,2.58,6.5,4.42,5.72,0.78,4.11,4.89,1.81,0.69,0.64,1.69,1.78,21.67,36
18,"Tristan da Silva","Colorado",2024,4702382,38,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702382.png","Colorado","https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",34,5.79,11.76,1.88,4.76,2.53,3.03,0.94,4.12,5.06,2.41,1.15,0.56,1.79,2,16,34
19,"Ja'Kobe Walter","Baylor",2024,4684272,239,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684272.png","Baylor","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",32.31,4.11,10.94,2.14,6.29,4.14,5.23,1.34,3.09,4.43,1.43,1.06,0.23,1.34,2.06,14.51,35
20,"Jaylon Tyson","California",2024,4683747,25,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683747.png","California","https://a.espncdn.com/i/teamlogos/ncaa/500/25.png",34.35,7.16,15.39,1.61,4.48,3.65,4.58,1.65,5.13,6.77,3.45,1.19,0.48,3.1,2.13,19.58,31
21,"Yves Missi","Baylor",2024,5061589,239,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5061589.png","Baylor","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",22.97,4.12,6.71,0,0,2.5,4.06,2.62,3,5.62,0.38,0.59,1.5,1.15,2.38,10.74,34
22,"DaRon Holmes II","Dayton",2024,4433607,2168,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433607.png","Dayton","https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png",32.42,6.58,12.09,0.97,2.52,6.24,8.76,1.67,6.85,8.52,2.61,0.94,2.06,2.24,2,20.36,33
24,"Kyshawn George","Miami (FL)",2024,5174563,2390,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174563.png","Miami","https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",23,2.61,6.13,1.71,4.19,0.68,0.87,0.45,2.58,3.03,2.16,0.87,0.35,1.55,1.77,7.61,31
26,"Dillon Jones","Weber State",2024,4702159,2692,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702159.png","Weber State","https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png",36.97,6.94,14.19,1.1,3.39,5.81,6.77,0.81,9.03,9.84,5.23,1.97,0.1,3.03,2.26,20.77,31
26,"Dillon Jones","Weber State",2024,5182651,111199,"Athlete",NA,"Penn State (Brandywine)",NA,18,3,7,1,3,0,0,1,1,2,0,0,0,0,4,7,1
27,"Terrence Shannon Jr.","Illinois",2024,4432847,356,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png","Illinois","https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",34,6.84,14.41,2.41,6.66,6.91,8.62,0.81,3.19,4,2.28,1.03,0.88,2,2.22,23,32
28,"Ryan Dunn","Virginia",2024,4888725,258,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4888725.png","Virginia","https://a.espncdn.com/i/teamlogos/ncaa/500/258.png",27.47,3.35,6.12,0.21,1.03,1.21,2.26,2.24,4.68,6.91,0.76,1.29,2.26,0.82,2.06,8.12,34
29,"Isaiah Collier","USC",2024,4683766,30,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683766.png","USC","https://a.espncdn.com/i/teamlogos/ncaa/500/30.png",29.78,5.7,11.63,1,2.96,3.89,5.78,0.63,2.26,2.89,4.26,1.48,0.22,3.3,2.37,16.3,27
30,"Baylor Scheierman","Creighton",2024,4593841,156,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593841.png","Creighton","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",36.8,6.26,13.97,3.14,8.26,2.83,3.23,0.74,8.26,9,3.94,0.91,0.14,2.23,1.66,18.49,35
31,"Jonathan Mogbo","San Francisco",2024,5107897,2539,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107897.png","San Francisco","https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png",28.94,6.06,9.53,0,0.06,2.12,3.06,3.32,6.82,10.15,3.65,1.59,0.82,1.76,2.62,14.24,34
32,"Kyle Filipowski","Duke",2024,4684793,150,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684793.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",30.42,6.11,12.11,1.08,3.11,3.11,4.64,2.22,6.06,8.28,2.78,1.14,1.5,2.11,3.03,16.42,36
34,"Tyler Kolek","Marquette",2024,4433225,269,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433225.png","Marquette","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",32.97,5.61,11.32,1.52,3.9,2.58,3.03,0.71,4.23,4.94,7.71,1.58,0.16,2.87,1,15.32,31
35,"Johnny Furphy","Kansas",2024,5157066,2305,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5157066.png","Kansas","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",24.09,2.91,6.24,1.33,3.79,1.88,2.45,1.3,3.61,4.91,1,0.88,0.33,0.85,2.12,9.03,33
38,"Ajay Mitchell","UC Santa Barbara",2024,4900671,2540,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4900671.png","UC Santa Barbara","https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png",31.52,6.72,13.34,1.14,2.9,5.41,6.31,0.24,3.79,4.03,3.97,1.17,0.38,2.55,2.55,20,29
39,"Jaylen Wells","Washington State",2024,5112087,265,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5112087.png","Washington State","https://a.espncdn.com/i/teamlogos/ncaa/500/265.png",29.24,4.09,9.38,2.06,4.94,2.32,2.85,1.24,3.38,4.62,1.24,0.5,0.18,0.68,1.85,12.56,34
40,"Oso Ighodaro","Marquette",2024,4601023,269,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4601023.png","Marquette","https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",32.5,5.44,9.44,0,0.06,2.53,4.06,2.58,4.31,6.89,2.92,1.06,1.28,1.78,2.19,13.42,36
41,"Adem Bona","UCLA",2024,5105637,26,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105637.png","UCLA","https://a.espncdn.com/i/teamlogos/ncaa/500/26.png",26.55,4.64,7.88,0,0.03,3.12,4.48,2,3.91,5.91,1.24,1.12,1.76,2.48,3.61,12.39,33
42,"KJ Simpson","Colorado",2024,4683834,38,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683834.png","Colorado","https://a.espncdn.com/i/teamlogos/ncaa/500/38.png",35.08,6.57,13.84,2.14,4.92,4.41,5.03,0.76,5.05,5.81,4.89,1.62,0.05,2.19,2.49,19.68,37
44,"Pelle Larsson","Arizona",2024,4601025,12,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4601025.png","Arizona","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",30,4.53,8.72,1.28,3,2.42,3.22,1.06,3,4.06,3.72,0.94,0.22,1.89,2.61,12.75,36
45,"Jamal Shead","Houston",2024,4432241,248,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432241.png","Houston","https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",31.05,4.78,11.7,1.16,3.76,2.19,2.81,0.92,2.78,3.7,6.3,2.16,0.46,2.03,1.97,12.92,37
46,"Cam Christie","Minnesota",2024,4845363,135,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4845363.png","Minnesota","https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",30.18,3.79,9.39,2.12,5.42,1.61,2.03,0.24,3.36,3.61,2.24,0.64,0.33,1.15,1.64,11.3,33
47,"Antonio Reeves","Kentucky",2024,4592686,96,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592686.png","Kentucky","https://a.espncdn.com/i/teamlogos/ncaa/500/96.png",31.48,7.12,13.91,2.55,5.7,3.42,3.97,0.73,3.42,4.15,1.64,0.67,0.24,1.21,1.79,20.21,33
48,"Harrison Ingram","UNC",2024,4433618,153,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433618.png","North Carolina","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",32.78,4.41,10.24,1.76,4.57,1.62,2.65,2.62,6.22,8.84,2.16,1.38,0.41,1.38,1.92,12.19,37
49,"Tristen Newton","UConn",2024,4592965,41,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592965.png","UConn","https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",33.23,4.55,10.97,1.77,5.53,4.2,5.2,1.43,5.15,6.58,6.2,0.92,0.3,2.45,1.75,15.07,40
50,"Enrique Freeman","University of Akron",2024,4592699,2006,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592699.png","Akron","https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png",32.43,6.66,11.4,0.57,1.54,4.74,6.51,3.57,9.37,12.94,1.63,0.8,1.74,2.51,2.83,18.63,35
52,"Quinten Post","Boston College",2024,4593016,103,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593016.png","Boston College","https://a.espncdn.com/i/teamlogos/ncaa/500/103.png",31.91,6.34,12.34,1.43,3.31,2.89,3.51,2.03,6.09,8.11,2.86,0.86,1.74,2.46,2.86,17,35
53,"Cam Spencer","UConn",2024,4433083,41,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433083.png","UConn","https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",32.77,4.9,10.12,2.48,5.62,2.05,2.25,1.05,3.8,4.85,3.62,1.48,0.25,1,2.15,14.32,40
54,"Anton Watson","Gonzaga",2024,4431705,2250,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431705.png","Gonzaga","https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png",31.4,5.8,10.03,0.6,1.46,2.31,3.54,2.2,4.94,7.14,2.57,1.51,0.66,1.37,2.31,14.51,35
55,"Bronny James","USC",2024,4683774,30,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683774.png","USC","https://a.espncdn.com/i/teamlogos/ncaa/500/30.png",19.44,1.64,4.48,0.64,2.4,0.92,1.36,0.28,2.56,2.84,2.12,0.76,0.2,1.08,1.72,4.84,25
56,"Kevin McCullar Jr.","Kansas",2024,4411057,2305,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png","Kansas","https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png",34.27,6.12,13.46,1.5,4.5,4.62,5.73,0.77,5.23,6,4.12,1.5,0.38,2.54,1.92,18.35,26
1,"Cooper Flagg","Duke",2025,5041939,150,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5041939.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",30.65,6.46,13.43,1.41,3.65,4.84,5.76,1.32,6.16,7.49,4.22,1.41,1.35,2.11,1.89,19.16,37
2,"Dylan Harper","Rutgers University",2025,5037871,164,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5037871.png","Rutgers","https://a.espncdn.com/i/teamlogos/ncaa/500/164.png",32.62,6.69,13.83,1.72,5.17,4.34,5.79,0.76,3.83,4.59,4.03,1.45,0.59,2.41,1.93,19.45,29
3,"VJ Edgecombe","Baylor",2025,5124612,239,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5124612.png","Baylor","https://a.espncdn.com/i/teamlogos/ncaa/500/239.png",32.7,5.03,11.55,1.58,4.64,3.36,4.3,2.03,3.58,5.61,3.21,2.06,0.61,1.94,2.55,15,33
4,"Kon Knueppel","Duke",2025,5061575,150,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5061575.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",30.41,4.64,9.69,2.15,5.31,3,3.28,1.03,2.97,4,2.74,1.03,0.15,1.36,2.13,14.44,39
5,"Ace Bailey","Rutgers University",2025,4873138,164,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4873138.png","Rutgers","https://a.espncdn.com/i/teamlogos/ncaa/500/164.png",33.37,6.77,14.7,1.57,4.53,2.47,3.57,2.07,5.1,7.17,1.27,1,1.27,2.03,2.77,17.57,30
6,"Tre Johnson","Texas",2025,5238230,251,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5238230.png","Texas","https://a.espncdn.com/i/teamlogos/ncaa/500/251.png",34.61,6.79,15.91,2.7,6.79,3.67,4.21,0.33,2.79,3.12,2.73,0.94,0.3,1.82,2.09,19.94,33
7,"Jeremiah Fears","Oklahoma",2025,5144091,201,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5144091.png","Oklahoma","https://a.espncdn.com/i/teamlogos/ncaa/500/201.png",30.18,5.29,12.21,1.12,3.94,5.38,6.32,0.74,3.41,4.15,4.12,1.65,0.12,3.41,1.88,17.09,34
8,"Egor Demin","BYU",2025,5175643,252,"Guard",NA,"BYU","https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",27.52,3.82,9.27,1.27,4.67,1.73,2.48,0.3,3.58,3.88,5.45,1.15,0.36,2.94,1.24,10.64,33
9,"Collin Murray-Boyles","South Carolina",2025,5093267,2579,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5093267.png","South Carolina","https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",30.69,6.19,10.56,0.28,1.06,4.16,5.88,2.22,6.03,8.25,2.41,1.47,1.34,2.44,2.56,16.81,32
10,"Khaman Maluach","Duke",2025,5203685,150,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5203685.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",21.26,3.49,4.9,0.1,0.41,1.51,1.97,2.74,3.85,6.59,0.51,0.21,1.31,0.77,2.05,8.59,39
11,"Cedric Coward","Washington State",2025,4903027,265,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4903027.png","Washington State","https://a.espncdn.com/i/teamlogos/ncaa/500/265.png",33,5.67,10.17,2,5,4.33,5.17,1.83,5.17,7,3.67,0.83,1.67,2.17,2.67,17.67,6
13,"Derik Queen","Maryland",2025,4869780,120,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4869780.png","Maryland","https://a.espncdn.com/i/teamlogos/ncaa/500/120.png",30.42,5.83,11.08,0.19,0.97,4.64,6.06,2.33,6.64,8.97,1.86,1.08,1.08,2.36,2.14,16.5,36
14,"Carter Bryant","Arizona",2025,5061568,12,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5061568.png","Arizona","https://a.espncdn.com/i/teamlogos/ncaa/500/12.png",19.22,2.19,4.76,1.05,2.84,1.11,1.59,0.86,3.24,4.11,0.97,0.95,1,1,2.3,6.54,37
15,"Thomas Sorber","Georgetown",2025,5061603,46,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5061603.png","Georgetown","https://a.espncdn.com/i/teamlogos/ncaa/500/46.png",31.33,5.54,10.42,0.25,1.54,3.17,4.38,2.67,5.79,8.46,2.42,1.46,2.04,2.25,2.21,14.5,24
20,"Kasparas Jakucionis","Illinois",2025,5214640,356,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5214640.png","Illinois","https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",31.85,4.52,10.27,1.64,5.15,4.3,5.09,1.39,4.3,5.7,4.73,0.88,0.27,3.73,2.67,14.97,33
21,"Will Riley","Illinois",2025,5144126,356,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5144126.png","Illinois","https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",25.63,4.43,10.26,1.34,4.11,2.4,3.31,1.2,2.94,4.14,2.23,0.26,0.29,1.2,1.2,12.6,35
22,"Drake Powell","UNC",2025,5037873,153,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5037873.png","North Carolina","https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",25.54,2.76,5.7,0.97,2.57,0.95,1.46,0.7,2.68,3.38,1.08,0.7,0.68,0.73,1.76,7.43,37
23,"Asa Newell","Georgia",2025,4873201,61,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4873201.png","Georgia","https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",28.97,5.79,10.67,0.79,2.7,3.06,4.09,3.33,3.55,6.88,0.88,1,0.97,1.12,2.42,15.42,33
24,"Nique Clifford","Colorado State",2025,4702384,36,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702384.png","Colorado State","https://a.espncdn.com/i/teamlogos/ncaa/500/36.png",35.39,6.61,13.33,1.83,4.86,3.86,4.97,1.47,8.14,9.61,4.44,1.19,0.61,2.58,2.42,18.92,36
25,"Jase Richardson","Michigan State",2025,5239561,127,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5239561.png","Michigan State","https://a.espncdn.com/i/teamlogos/ncaa/500/127.png",25.33,4,8.11,1.31,3.17,2.83,3.39,0.64,2.67,3.31,1.89,0.83,0.31,0.83,1.53,12.14,36
27,"Danny Wolf","Michigan",2025,5107173,130,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107173.png","Michigan","https://a.espncdn.com/i/teamlogos/ncaa/500/130.png",30.54,5.03,10.11,1.03,3.05,2.14,3.59,2.3,7.43,9.73,3.57,0.68,1.35,3.24,2.05,13.22,37
29,"Liam McNeeley","UConn",2025,5239590,41,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5239590.png","UConn","https://a.espncdn.com/i/teamlogos/ncaa/500/41.png",32.19,4.37,11.48,1.7,5.37,4.07,4.7,0.93,5.04,5.96,2.26,0.56,0.22,1.85,2,14.52,27
30,"Yanic Konan Niederhauser","Penn State",2025,5108024,213,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5108024.png","Penn State","https://a.espncdn.com/i/teamlogos/ncaa/500/213.png",25.14,4.93,8.07,0.03,0.38,3,4.52,2.07,4.28,6.34,0.76,0.66,2.31,1.66,2.52,12.9,29
31,"Rasheer Fleming","Saint Joseph's",2025,5105977,2603,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105977.png","Saint Joseph's","https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png",31.23,5.37,10.11,1.77,4.54,2.14,2.89,2.06,6.49,8.54,1.26,1.4,1.54,1.54,2.54,14.66,35
33,"Sion James","Duke",2025,4602025,150,"Guard","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4602025.png","Duke","https://a.espncdn.com/i/teamlogos/ncaa/500/150.png",25.49,2.87,5.56,0.79,1.92,2.08,2.56,0.74,3.44,4.18,2.95,0.82,0.26,1.21,2.03,8.62,39
34,"Ryan Kalkbrenner","Creighton",2025,4576060,156,"Center","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4576060.png","Creighton","https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",34.43,7.74,11.86,0.6,1.74,3.11,4.57,2.4,6.26,8.66,1.54,0.54,2.66,1.46,1.4,19.2,35
35,"Johni Broome","Auburn",2025,4433569,2,"Forward","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433569.png","Auburn","https://a.espncdn.com/i/teamlogos/ncaa/500/2.png",30.22,7.31,14.33,0.69,2.5,3.28,5.58,3.67,7.14,10.81,2.89,0.94,2.11,1.58,2.11,18.58,36
