"Player","athlete_id","num_years_college","dpm"
"Josh Richardson",56489,4,-0.33
"Josh Richardson",56489,4,1.14
"Josh Richardson",56489,4,0.75
"Josh Richardson",56489,4,-0.14
"Josh Selby",51466,1,-3.79
"Josh Selby",51466,1,-3.27
"Josh Selby",51466,1,-5
"Josh Selby",51466,1,-5
"Josh Selby",51466,1,-5
"Joshua Primo",4702176,1,-2.87
"Joshua Primo",4702176,1,-2.75
"Joshua Primo",4702176,1,-3.02
"Joshua Primo",4702176,1,-5
"Joshua Primo",4702176,1,-5
"Jrue Holiday",41014,1,-0.6
"Jrue Holiday",41014,1,1.26
"Jrue Holiday",41014,1,1.46
"Jrue Holiday",41014,1,0.08
"Jrue Holiday",41014,1,1
"Julian Phillips",5105553,1,-2.11
"Julian Phillips",5105553,1,-0.91
"Julian Phillips",5105553,1,-1
"Julian Phillips",5105553,1,-5
"Julian Phillips",5105553,1,-5
"Julian Strawther",4432181,3,-2.71
"Julian Strawther",4432181,3,-3.04
"Julian Strawther",4432181,3,-1.28
"Julian Strawther",4432181,3,-5
"Julian Strawther",4432181,3,-5
"Julian Wright",27143,2,1.01
"Julian Wright",27143,2,-0.01
"Julian Wright",27143,2,-0.61
"Julian Wright",27143,2,0.62
"Julian Wright",27143,2,-5
"Julius Hodge",5128,4,-2.75
"Julius Hodge",5128,4,-1.94
"Julius Hodge",5128,4,-5
"Julius Hodge",5128,4,-5
"Julius Hodge",5128,4,-5
"Julius Randle",66618,1,-1.28
"Julius Randle",66618,1,-3.32
"Julius Randle",66618,1,-3.48
"Julius Randle",66618,1,-1.19
"Julius Randle",66618,1,-0.58
"Justin Anderson",61766,3,-0.41
"Justin Anderson",61766,3,-1.04
"Justin Anderson",61766,3,-1.51
"Justin Anderson",61766,3,-1.03
"Justin Anderson",61766,3,-1.96
"Justin Hamilton",41070,3,-2.31
"Justin Hamilton",41070,3,-0.31
"Justin Hamilton",41070,3,-0.95
"Justin Hamilton",41070,3,-5
"Justin Hamilton",41070,3,-5
"Justin Harper",36087,4,-3.26
"Justin Harper",36087,4,-2.08
"Justin Harper",36087,4,-2.3
"Justin Harper",36087,4,-5
"Justin Harper",36087,4,-5
"Justin Jackson",3138156,3,-0.9
"Justin Jackson",3138156,3,-1.03
"Justin Jackson",3138156,3,-1.98
"Justin Jackson",3138156,3,-1.52
"Justin Jackson",3138156,3,-1.64
"Justin Jackson",4066373,2,-0.9
"Justin Jackson",4066373,2,-1.03
"Justin Jackson",4066373,2,-1.98
"Justin Jackson",4066373,2,-1.52
"Justin Jackson",4066373,2,-1.64
"Justin Jackson",4066373,2,-0.9
"Justin Jackson",4066373,2,-1.03
"Justin Jackson",4066373,2,-1.98
"Justin Jackson",4066373,2,-1.52
"Justin Jackson",4066373,2,-1.64
"Justin James",3914058,4,-1.93
"Justin James",3914058,4,-1.98
"Justin James",3914058,4,-1.87
"Justin James",3914058,4,-5
"Justin James",3914058,4,-5
"Justin Patton",3912332,1,-2.13
"Justin Patton",3912332,1,-1.61
"Justin Patton",3912332,1,-1.65
"Justin Patton",3912332,1,-1.69
"Justin Patton",3912332,1,-5
"Justin Wright-Foreman",3911566,4,-1.82
"Justin Wright-Foreman",3911566,4,-5
"Justin Wright-Foreman",3911566,4,-5
"Justin Wright-Foreman",3911566,4,-5
"Justin Wright-Foreman",3911566,4,-5
"Justinian Jessup",4066632,4,-1.14
"Justinian Jessup",4066632,4,-5
"Justinian Jessup",4066632,4,-5
"Justinian Jessup",4066632,4,-5
"Justinian Jessup",4066632,4,-5
"Justise Winslow",3135047,1,-0.73
"Justise Winslow",3135047,1,-1.47
"Justise Winslow",3135047,1,-0.39
"Justise Winslow",3135047,1,0.36
"Justise Winslow",3135047,1,-0.54
"KJ McDaniels",56631,3,-1.9
"KJ McDaniels",56631,3,-1.02
"KJ McDaniels",56631,3,-1.59
"KJ McDaniels",56631,3,-1.37
"KJ McDaniels",56631,3,-5
"KJ Simpson",4683834,3,-2.69
"KJ Simpson",4683834,3,-2.51
"KJ Simpson",4683834,3,-5
"KJ Simpson",4683834,3,-5
"KJ Simpson",4683834,3,-5
"KZ Okpala",4278521,2,-1.14
"KZ Okpala",4278521,2,-1.5
"KZ Okpala",4278521,2,-2.58
"KZ Okpala",4278521,2,-1.85
"KZ Okpala",4278521,2,-5
"Kadeem Allen",3134880,2,-2.78
"Kadeem Allen",3134880,2,-1.98
"Kadeem Allen",3134880,2,-1.43
"Kadeem Allen",3134880,2,-5
"Kadeem Allen",3134880,2,-5
"Kai Jones",4431699,2,-2
"Kai Jones",4431699,2,-0.94
"Kai Jones",4431699,2,-1.5
"Kai Jones",4431699,2,-0.24
"Kai Jones",4431699,2,-0.09
"Kai Jones",4431699,2,-2.07
"Kam Jones",4697268,4,-2
"Kam Jones",4697268,4,-0.94
"Kam Jones",4697268,4,-1.5
"Kam Jones",4697268,4,-0.24
"Kam Jones",4697268,4,-0.09
"Kam Jones",4697268,4,-2.07
"Karl-Anthony Towns",3136195,1,1.27
"Karl-Anthony Towns",3136195,1,1.41
"Karl-Anthony Towns",3136195,1,2.4
"Karl-Anthony Towns",3136195,1,3.42
"Karl-Anthony Towns",3136195,1,3.25
"Kasparas Jakucionis",5214640,1,0.2
"Kasparas Jakucionis",5214640,1,-5
"Kasparas Jakucionis",5214640,1,-5
"Kasparas Jakucionis",5214640,1,-5
"Kasparas Jakucionis",5214640,1,-5
"Kawhi Leonard",46049,2,1.51
"Kawhi Leonard",46049,2,2.95
"Kawhi Leonard",46049,2,4.14
"Kawhi Leonard",46049,2,4.91
"Kawhi Leonard",46049,2,6.68
"Kay Felder",66810,3,-0.59
"Kay Felder",66810,3,-1.44
"Kay Felder",66810,3,-5
"Kay Felder",66810,3,-5
"Kay Felder",66810,3,-5
"Keegan Murray",4594327,2,-0.98
"Keegan Murray",4594327,2,0.52
"Keegan Murray",4594327,2,0.18
"Keegan Murray",4594327,2,-0.27
"Keegan Murray",4594327,2,-5
"Keita Bates-Diop",3136779,4,-1.92
"Keita Bates-Diop",3136779,4,-2.33
"Keita Bates-Diop",3136779,4,-1.61
"Keita Bates-Diop",3136779,4,-1.18
"Keita Bates-Diop",3136779,4,0.14
"Keith Benson",32376,4,-3.34
"Keith Benson",32376,4,-5
"Keith Benson",32376,4,-5
"Keith Benson",32376,4,-5
"Keith Benson",32376,4,-5
"Kel'el Ware",5105623,2,-1.23
"Kel'el Ware",5105623,2,-0.19
"Kel'el Ware",5105623,2,-5
"Kel'el Ware",5105623,2,-5
"Kel'el Ware",5105623,2,-5
"Keldon Johnson",4395723,1,-0.19
"Keldon Johnson",4395723,1,-1.08
"Keldon Johnson",4395723,1,0.64
"Keldon Johnson",4395723,1,-0.91
"Keldon Johnson",4395723,1,-1.61
"Keldon Johnson",4395723,1,-3.48
"Keldon Johnson",4395723,1,-2.54
"Keldon Johnson",4395723,1,-1.41
"Keldon Johnson",4395723,1,-1.98
"Keldon Johnson",4395723,1,-2.09
"Kelly Olynyk",46207,3,-1.02
"Kelly Olynyk",46207,3,1.64
"Kelly Olynyk",46207,3,0.89
"Kelly Olynyk",46207,3,0.29
"Kelly Olynyk",46207,3,1.91
"Kelly Oubre Jr.",3133603,1,-2.23
"Kelly Oubre Jr.",3133603,1,-1.5
"Kelly Oubre Jr.",3133603,1,-1.25
"Kelly Oubre Jr.",3133603,1,-0.72
"Kelly Oubre Jr.",3133603,1,0.49
"Kemba Walker",41515,3,-1.14
"Kemba Walker",41515,3,0.26
"Kemba Walker",41515,3,1.73
"Kemba Walker",41515,3,1.23
"Kemba Walker",41515,3,2.94
"Kendall Brown",4433254,1,-1.57
"Kendall Brown",4433254,1,-2.17
"Kendall Brown",4433254,1,-2.2
"Kendall Brown",4433254,1,-1.75
"Kendall Brown",4433254,1,-5
"Kendall Marshall",51383,2,-1.47
"Kendall Marshall",51383,2,-1.31
"Kendall Marshall",51383,2,-0.71
"Kendall Marshall",51383,2,-2.01
"Kendall Marshall",51383,2,-5
"Kennedy Chandler",4432646,1,-1.57
"Kennedy Chandler",4432646,1,-2.42
"Kennedy Chandler",4432646,1,-5
"Kennedy Chandler",4432646,1,-5
"Kennedy Chandler",4432646,1,-5
"Kenneth Faried",37289,4,-0.61
"Kenneth Faried",37289,4,0.83
"Kenneth Faried",37289,4,-0.65
"Kenneth Faried",37289,4,-0.37
"Kenneth Faried",37289,4,-0.1
"Kentavious Caldwell-Pope",56346,2,-1.51
"Kentavious Caldwell-Pope",56346,2,0.15
"Kentavious Caldwell-Pope",56346,2,1.12
"Kentavious Caldwell-Pope",56346,2,-0.63
"Kentavious Caldwell-Pope",56346,2,0.94
"Keon Johnson",4432192,1,-0.19
"Keon Johnson",4432192,1,-1.08
"Keon Johnson",4432192,1,0.64
"Keon Johnson",4432192,1,-0.91
"Keon Johnson",4432192,1,-1.61
"Keon Johnson",4432192,1,-3.82
"Keon Johnson",4432192,1,-3.48
"Keon Johnson",4432192,1,-2.54
"Keon Johnson",4432192,1,-1.41
"Keon Johnson",4432192,1,-1.98
"Keon Johnson",4432192,1,-2.09
"Kessler Edwards",4397693,3,-2.62
"Kessler Edwards",4397693,3,-1.47
"Kessler Edwards",4397693,3,-1.31
"Kessler Edwards",4397693,3,-1.99
"Kessler Edwards",4397693,3,-1.62
"Kevin Durant",31579,1,-1.57
"Kevin Durant",31579,1,-0.81
"Kevin Durant",31579,1,3.73
"Kevin Durant",31579,1,3.55
"Kevin Durant",31579,1,4.82
"Kevin Hervey",3143565,4,-2.19
"Kevin Hervey",3143565,4,-5
"Kevin Hervey",3143565,4,-5
"Kevin Hervey",3143565,4,-5
"Kevin Hervey",3143565,4,-5
"Kevin Huerter",4066372,2,-1.79
"Kevin Huerter",4066372,2,-1.57
"Kevin Huerter",4066372,2,-0.62
"Kevin Huerter",4066372,2,-0.3
"Kevin Huerter",4066372,2,0.14
"Kevin Knox II",4278075,1,-3.85
"Kevin Knox II",4278075,1,-3.82
"Kevin Knox II",4278075,1,-2.16
"Kevin Knox II",4278075,1,-1.55
"Kevin Knox II",4278075,1,-2.21
"Kevin Love",36059,1,-1.39
"Kevin Love",36059,1,-0.4
"Kevin Love",36059,1,0.63
"Kevin Love",36059,1,1.83
"Kevin Love",36059,1,0.74
"Kevin McCullar Jr.",4411057,5,-2.59
"Kevin McCullar Jr.",4411057,5,-1.88
"Kevin McCullar Jr.",4411057,5,-5
"Kevin McCullar Jr.",4411057,5,-5
"Kevin McCullar Jr.",4411057,5,-5
"Kevin Murphy",42155,4,-3.05
"Kevin Murphy",42155,4,-5
"Kevin Murphy",42155,4,-5
"Kevin Murphy",42155,4,-5
"Kevin Murphy",42155,4,-5
"Kevin Porter Jr.",4397140,1,-2.11
"Kevin Porter Jr.",4397140,1,-1.71
"Kevin Porter Jr.",4397140,1,-0.22
"Kevin Porter Jr.",4397140,1,0.38
"Kevin Porter Jr.",4397140,1,0.3
"Kevon Looney",3155535,1,-1.75
"Kevon Looney",3155535,1,-0.95
"Kevon Looney",3155535,1,1.27
"Kevon Looney",3155535,1,1.92
"Kevon Looney",3155535,1,1.36
"Keyontae Johnson",4395714,5,-3.12
"Keyontae Johnson",4395714,5,-5
"Keyontae Johnson",4395714,5,-5
"Keyontae Johnson",4395714,5,-5
"Keyontae Johnson",4395714,5,-5
"Keyonte George",4433627,1,-3.76
"Keyonte George",4433627,1,-2.62
"Keyonte George",4433627,1,-1.08
"Keyonte George",4433627,1,-5
"Keyonte George",4433627,1,-5
"Khaman Maluach",5203685,1,-1.04
"Khaman Maluach",5203685,1,-5
"Khaman Maluach",5203685,1,-5
"Khaman Maluach",5203685,1,-5
"Khaman Maluach",5203685,1,-5
"Khris Middleton",46005,3,-1.14
"Khris Middleton",46005,3,-0.94
"Khris Middleton",46005,3,2.05
"Khris Middleton",46005,3,2.25
"Khris Middleton",46005,3,2.79
"Khyri Thomas",3912334,3,-1.92
"Khyri Thomas",3912334,3,-2.21
"Khyri Thomas",3912334,3,0.04
"Khyri Thomas",3912334,3,-5
"Khyri Thomas",3912334,3,-5
"Kim English",41075,4,-1.73
"Kim English",41075,4,-5
"Kim English",41075,4,-5
"Kim English",41075,4,-5
"Kim English",41075,4,-5
"Kira Lewis Jr.",4395698,2,-1.83
"Kira Lewis Jr.",4395698,2,-2.33
"Kira Lewis Jr.",4395698,2,-0.72
"Kira Lewis Jr.",4395698,2,-2.36
"Kira Lewis Jr.",4395698,2,-5
"Klay Thompson",41026,3,-0.53
"Klay Thompson",41026,3,0.21
"Klay Thompson",41026,3,1.91
"Klay Thompson",41026,3,3.46
"Klay Thompson",41026,3,3.34
"Kobe Brown",4431752,4,-2.16
"Kobe Brown",4431752,4,-1.3
"Kobe Brown",4431752,4,-1.04
"Kobe Brown",4431752,4,-5
"Kobe Brown",4431752,4,-5
"Kobe Bufkin",4683736,2,-2.28
"Kobe Bufkin",4683736,2,-1.91
"Kobe Bufkin",4683736,2,-2.83
"Kobe Bufkin",4683736,2,-5
"Kobe Bufkin",4683736,2,-5
"Kobe Sanders",4702352,5,-1.17
"Kobe Sanders",4702352,5,-5
"Kobe Sanders",4702352,5,-5
"Kobe Sanders",4702352,5,-5
"Kobe Sanders",4702352,5,-5
"Koby Brea",4591259,5,-1.73
"Koby Brea",4591259,5,-5
"Koby Brea",4591259,5,-5
"Koby Brea",4591259,5,-5
"Koby Brea",4591259,5,-5
"Kon Knueppel",5061575,1,0.02
"Kon Knueppel",5061575,1,-5
"Kon Knueppel",5061575,1,-5
"Kon Knueppel",5061575,1,-5
"Kon Knueppel",5061575,1,-5
"Kosta Koufos",36133,1,-2.52
"Kosta Koufos",36133,1,-2.74
"Kosta Koufos",36133,1,-2.01
"Kosta Koufos",36133,1,-0.51
"Kosta Koufos",36133,1,0.83
"Kostas Antetokounmpo",4066490,1,-2.63
"Kostas Antetokounmpo",4066490,1,-1.53
"Kostas Antetokounmpo",4066490,1,-1.61
"Kostas Antetokounmpo",4066490,1,-1.86
"Kostas Antetokounmpo",4066490,1,-5
"Kris Dunn",61804,4,-1.75
"Kris Dunn",61804,4,-0.81
"Kris Dunn",61804,4,-1.87
"Kris Dunn",61804,4,-0.24
"Kris Dunn",61804,4,-0.67
"Kris Joseph",41523,4,-3.11
"Kris Joseph",41523,4,-5
"Kris Joseph",41523,4,-5
"Kris Joseph",41523,4,-5
"Kris Joseph",41523,4,-5
"Kris Murray",4594326,3,-0.51
"Kris Murray",4594326,3,-0.78
"Kris Murray",4594326,3,0.76
"Kris Murray",4594326,3,-5
"Kris Murray",4594326,3,-5
"Kyle Anderson",57262,4,-2.44
"Kyle Anderson",57262,4,-0.38
"Kyle Anderson",57262,4,0.41
"Kyle Anderson",57262,4,1.98
"Kyle Anderson",57262,4,0.75
"Kyle Anderson",61731,2,-2.44
"Kyle Anderson",61731,2,-0.38
"Kyle Anderson",61731,2,0.41
"Kyle Anderson",61731,2,1.98
"Kyle Anderson",61731,2,0.75
"Kyle Filipowski",4684793,2,-0.71
"Kyle Filipowski",4684793,2,0.33
"Kyle Filipowski",4684793,2,-5
"Kyle Filipowski",4684793,2,-5
"Kyle Filipowski",4684793,2,-5
"Kyle Guy",4065730,3,-1.9
"Kyle Guy",4065730,3,-2.38
"Kyle Guy",4065730,3,-2.16
"Kyle Guy",4065730,3,-5
"Kyle Guy",4065730,3,-5
"Kyle Kuzma",3134907,3,-1.65
"Kyle Kuzma",3134907,3,-0.69
"Kyle Kuzma",3134907,3,-0.64
"Kyle Kuzma",3134907,3,-1.4
"Kyle Kuzma",3134907,3,-2.26
"Kyle Lowry",22441,2,0.3
"Kyle Lowry",22441,2,1.21
"Kyle Lowry",22441,2,0.48
"Kyle Lowry",22441,2,0.95
"Kyle Lowry",22441,2,2.09
"Kyle O'Quinn",43058,4,-1.71
"Kyle O'Quinn",43058,4,-0.28
"Kyle O'Quinn",43058,4,0.25
"Kyle O'Quinn",43058,4,-0.68
"Kyle O'Quinn",43058,4,-0.91
"Kyle Singler",36156,4,-1.71
"Kyle Singler",36156,4,-1.02
"Kyle Singler",36156,4,-1.51
"Kyle Singler",36156,4,-2.3
"Kyle Singler",36156,4,-1.76
"Kyle Weaver",22493,4,-0.17
"Kyle Weaver",22493,4,0.43
"Kyle Weaver",22493,4,0.29
"Kyle Weaver",22493,4,-5
"Kyle Weaver",22493,4,-5
"Kyrie Irving",51267,1,2.24
"Kyrie Irving",51267,1,1.14
"Kyrie Irving",51267,1,0.78
"Kyrie Irving",51267,1,2.51
"Kyrie Irving",51267,1,2.21
"Kyshawn George",5174563,1,-1.35
"Kyshawn George",5174563,1,-1.07
"Kyshawn George",5174563,1,-5
"Kyshawn George",5174563,1,-5
"Kyshawn George",5174563,1,-5
"LaMarcus Aldridge",22514,2,-0.46
"LaMarcus Aldridge",22514,2,2.43
"LaMarcus Aldridge",22514,2,4.29
"LaMarcus Aldridge",22514,2,3.47
"LaMarcus Aldridge",22514,2,4.45
"Lamar Patterson",45577,5,-1.81
"Lamar Patterson",45577,5,-1.99
"Lamar Patterson",45577,5,-5
"Lamar Patterson",45577,5,-5
"Lamar Patterson",45577,5,-5
"Lance Stephenson",45944,1,-2.58
"Lance Stephenson",45944,1,-2.96
"Lance Stephenson",45944,1,0.68
"Lance Stephenson",45944,1,0.61
"Lance Stephenson",45944,1,-2.87
"Landry Fields",31764,4,-0.06
"Landry Fields",31764,4,0.6
"Landry Fields",31764,4,-0.72
"Landry Fields",31764,4,-0.57
"Landry Fields",31764,4,-1.78
"Landry Shamet",3914044,3,0.11
"Landry Shamet",3914044,3,-1.04
"Landry Shamet",3914044,3,-0.95
"Landry Shamet",3914044,3,-1.71
"Landry Shamet",3914044,3,-1.2
"Larry Nance Jr.",56440,4,0.68
"Larry Nance Jr.",56440,4,0.59
"Larry Nance Jr.",56440,4,1.99
"Larry Nance Jr.",56440,4,0.78
"Larry Nance Jr.",56440,4,1.04
"Larry Sanders",36534,3,-2.71
"Larry Sanders",36534,3,-0.19
"Larry Sanders",36534,3,0.27
"Larry Sanders",36534,3,0.26
"Larry Sanders",36534,3,0.18
"Lauri Markkanen",4066336,1,-1.63
"Lauri Markkanen",4066336,1,-0.68
"Lauri Markkanen",4066336,1,-0.75
"Lauri Markkanen",4066336,1,-0.48
"Lauri Markkanen",4066336,1,0.07
"Lavoy Allen",36614,4,0.04
"Lavoy Allen",36614,4,-1.59
"Lavoy Allen",36614,4,-1.84
"Lavoy Allen",36614,4,0.34
"Lavoy Allen",36614,4,0.75
"Lawrence Roberts",5202,4,-2.27
"Lawrence Roberts",5202,4,0.02
"Lawrence Roberts",5202,4,-5
"Lawrence Roberts",5202,4,-5
"Lawrence Roberts",5202,4,-5
"Lazar Hayward",31821,4,-1.59
"Lazar Hayward",31821,4,-2.65
"Lazar Hayward",31821,4,-2.14
"Lazar Hayward",31821,4,-5
"Lazar Hayward",31821,4,-5
"Leon Powe",15302,2,-0.33
"Leon Powe",15302,2,-0.37
"Leon Powe",15302,2,1.19
"Leon Powe",15302,2,-1.72
"Leon Powe",15302,2,-2.66
"Lester Hudson",37439,2,-1.62
"Lester Hudson",37439,2,-1.79
"Lester Hudson",37439,2,-0.87
"Lester Hudson",37439,2,-1.6
"Lester Hudson",37439,2,-5
"Liam McNeeley",5239590,1,-1.57
"Liam McNeeley",5239590,1,-5
"Liam McNeeley",5239590,1,-5
"Liam McNeeley",5239590,1,-5
"Liam McNeeley",5239590,1,-5
"Linas Kleiza",15346,2,-2.08
"Linas Kleiza",15346,2,-0.76
"Linas Kleiza",15346,2,0.11
"Linas Kleiza",15346,2,-0.39
"Linas Kleiza",15346,2,-1.18
"Lonnie Walker IV",4277890,1,-1.16
"Lonnie Walker IV",4277890,1,-2.47
"Lonnie Walker IV",4277890,1,-2.49
"Lonnie Walker IV",4277890,1,-2.24
"Lonnie Walker IV",4277890,1,-2.16
"Lonzo Ball",4066421,1,0.38
"Lonzo Ball",4066421,1,-0.67
"Lonzo Ball",4066421,1,0.07
"Lonzo Ball",4066421,1,0.09
"Lonzo Ball",4066421,1,0.54
"Lorenzo Brown",45537,3,-2.42
"Lorenzo Brown",45537,3,-1.41
"Lorenzo Brown",45537,3,-1.4
"Lorenzo Brown",45537,3,-1.17
"Lorenzo Brown",45537,3,-2.69
"Luc Mbah a Moute",26896,3,0.79
"Luc Mbah a Moute",26896,3,1.33
"Luc Mbah a Moute",26896,3,1.58
"Luc Mbah a Moute",26896,3,1.13
"Luc Mbah a Moute",26896,3,0.17
"Luka Garza",4277951,4,-1.8
"Luka Garza",4277951,4,-1.25
"Luka Garza",4277951,4,0
"Luka Garza",4277951,4,-0.45
"Luka Garza",4277951,4,0.9
"Luke Babbitt",41425,2,-3.92
"Luke Babbitt",41425,2,-2.56
"Luke Babbitt",41425,2,-2.43
"Luke Babbitt",41425,2,-1.14
"Luke Babbitt",41425,2,-0.87
"Luke Harangody",31678,4,-1.93
"Luke Harangody",31678,4,-1.79
"Luke Harangody",31678,4,-1.14
"Luke Harangody",31678,4,-5
"Luke Harangody",31678,4,-5
"Luke Kennard",3913174,2,-0.53
"Luke Kennard",3913174,2,-0.19
"Luke Kennard",3913174,2,-1
"Luke Kennard",3913174,2,-1.45
"Luke Kennard",3913174,2,-0.25
"Luther Head",5109,4,0.51
"Luther Head",5109,4,-0.27
"Luther Head",5109,4,0.21
"Luther Head",5109,4,-1.38
"Luther Head",5109,4,-0.62
"Maarty Leunen",22484,4,-1.14
"Maarty Leunen",22484,4,-5
"Maarty Leunen",22484,4,-5
"Maarty Leunen",22484,4,-5
"Maarty Leunen",22484,4,-5
"Magnum Rolle",26852,4,-3.11
"Magnum Rolle",26852,4,-5
"Magnum Rolle",26852,4,-5
"Magnum Rolle",26852,4,-5
"Magnum Rolle",26852,4,-5
"Malachi Flynn",4066668,3,-1.68
"Malachi Flynn",4066668,3,-1.92
"Malachi Flynn",4066668,3,-2.67
"Malachi Flynn",4066668,3,-1.42
"Malachi Flynn",4066668,3,-1.61
"Malachi Richardson",3934663,1,-1.78
"Malachi Richardson",3934663,1,-2.16
"Malachi Richardson",3934663,1,-2.26
"Malachi Richardson",3934663,1,-5
"Malachi Richardson",3934663,1,-5
"Malaki Branham",4565201,1,-2.78
"Malaki Branham",4565201,1,-3.56
"Malaki Branham",4565201,1,-2.95
"Malaki Branham",4565201,1,-1.65
"Malaki Branham",4565201,1,-5
"Malcolm Brogdon",56119,4,0.65
"Malcolm Brogdon",56119,4,-0.24
"Malcolm Brogdon",56119,4,0.5
"Malcolm Brogdon",56119,4,0.65
"Malcolm Brogdon",56119,4,0.76
"Malcolm Lee",41010,3,-1.84
"Malcolm Lee",41010,3,-1.15
"Malcolm Lee",41010,3,-1.18
"Malcolm Lee",41010,3,-5
"Malcolm Lee",41010,3,-5
"Malik Beasley",3907822,1,-0.65
"Malik Beasley",3907822,1,-1.02
"Malik Beasley",3907822,1,0
"Malik Beasley",3907822,1,-0.84
"Malik Beasley",3907822,1,-0.73
"Malik Hairston",22482,4,-2.01
"Malik Hairston",22482,4,-1.23
"Malik Hairston",22482,4,-5
"Malik Hairston",22482,4,-5
"Malik Hairston",22482,4,-5
"Malik Monk",4066262,1,-2.81
"Malik Monk",4066262,1,-1.82
"Malik Monk",4066262,1,-2.16
"Malik Monk",4066262,1,-1.16
"Malik Monk",4066262,1,-0.28
"MarShon Brooks",36162,4,-1.92
"MarShon Brooks",36162,4,-1.96
"MarShon Brooks",36162,4,-0.88
"MarShon Brooks",36162,4,0.56
"MarShon Brooks",36162,4,-0.82
"Marcus Denmon",41072,4,-1.14
"Marcus Denmon",41072,4,-5
"Marcus Denmon",41072,4,-5
"Marcus Denmon",41072,4,-5
"Marcus Denmon",41072,4,-5
"Marcus Douthit",440,4,-1.14
"Marcus Douthit",440,4,-5
"Marcus Douthit",440,4,-5
"Marcus Douthit",440,4,-5
"Marcus Douthit",440,4,-5
"Marcus Morris Sr.",41767,3,-3.29
"Marcus Morris Sr.",41767,3,-2.65
"Marcus Morris Sr.",41767,3,-0.37
"Marcus Morris Sr.",41767,3,-0.45
"Marcus Morris Sr.",41767,3,-0.34
"Marcus Paige",61652,4,-1.92
"Marcus Paige",61652,4,-5
"Marcus Paige",61652,4,-5
"Marcus Paige",61652,4,-5
"Marcus Paige",61652,4,-5
"Marcus Sasser",4432107,4,-2.64
"Marcus Sasser",4432107,4,-0.62
"Marcus Sasser",4432107,4,-0.75
"Marcus Sasser",4432107,4,-5
"Marcus Sasser",4432107,4,-5
"Marcus Smart",61669,2,-0.3
"Marcus Smart",61669,2,0.7
"Marcus Smart",61669,2,0.82
"Marcus Smart",61669,2,0.8
"Marcus Smart",61669,2,0.91
"Marcus Thornton",36182,2,0.34
"Marcus Thornton",36182,2,-0.79
"Marcus Thornton",36182,2,-0.37
"Marcus Thornton",36182,2,-1.05
"Marcus Thornton",36182,2,-1.06
"Marcus Thornton",36182,2,-2.14
"Marcus Thornton",51124,5,0.34
"Marcus Thornton",51124,5,-0.79
"Marcus Thornton",51124,5,-0.37
"Marcus Thornton",51124,5,-1.05
"Marcus Thornton",51124,5,-1.06
"Marcus Thornton",51124,5,-2.14
"Marcus Thornton",56258,4,0.34
"Marcus Thornton",56258,4,-0.79
"Marcus Thornton",56258,4,-0.37
"Marcus Thornton",56258,4,-1.05
"Marcus Thornton",56258,4,-1.06
"Marcus Thornton",56258,4,-2.14
"Marcus Williams",15343,3,-1.26
"Marcus Williams",15343,3,-2.51
"Marcus Williams",15343,3,-2.87
"Marcus Williams",15343,3,-1.7
"Marcus Williams",15343,3,-2.98
"Marcus Williams",27119,3,-1.26
"Marcus Williams",27119,3,-2.51
"Marcus Williams",27119,3,-2.87
"Marcus Williams",27119,3,-1.7
"Marcus Williams",27119,3,-2.98
"Marcus Williams",27119,2,-1.26
"Marcus Williams",27119,2,-2.51
"Marcus Williams",27119,2,-2.87
"Marcus Williams",27119,2,-1.7
"Marcus Williams",27119,2,-2.98
"Marcus Williams",32217,2,-1.26
"Marcus Williams",32217,2,-2.51
"Marcus Williams",32217,2,-2.87
"Marcus Williams",32217,2,-1.7
"Marcus Williams",32217,2,-2.98
"Marcus Zegarowski",4397036,3,-1.14
"Marcus Zegarowski",4397036,3,-5
"Marcus Zegarowski",4397036,3,-5
"Marcus Zegarowski",4397036,3,-5
"Marcus Zegarowski",4397036,3,-5
"Mardy Collins",12299,4,-2.02
"Mardy Collins",12299,4,-2.77
"Mardy Collins",12299,4,-2.25
"Mardy Collins",12299,4,-2.46
"Mardy Collins",12299,4,-5
"Marial Shayok",3138201,4,-1.84
"Marial Shayok",3138201,4,-5
"Marial Shayok",3138201,4,-5
"Marial Shayok",3138201,4,-5
"Marial Shayok",3138201,4,-5
"Mario Chalmers",27141,3,1.01
"Mario Chalmers",27141,3,-0.85
"Mario Chalmers",27141,3,0.54
"Mario Chalmers",27141,3,1.12
"Mario Chalmers",27141,3,0.68
"Mark Williams",4701232,2,-3.82
"Mark Williams",4701232,2,-4.04
"Mark Williams",4701232,2,-1.02
"Mark Williams",4701232,2,-0.72
"Mark Williams",4701232,2,-1.28
"Mark Williams",4701232,2,-0.98
"Markel Brown",51493,4,-1.61
"Markel Brown",51493,4,-1.71
"Markel Brown",51493,4,-1.88
"Markel Brown",51493,4,-5
"Markel Brown",51493,4,-5
"Markelle Fultz",4066636,2,-1.84
"Markelle Fultz",4066636,2,-2.25
"Markelle Fultz",4066636,2,-0.88
"Markelle Fultz",4066636,2,-1.36
"Markelle Fultz",4066636,2,-1.01
"Markelle Fultz",4066636,2,-1.84
"Markelle Fultz",4066636,2,-2.25
"Markelle Fultz",4066636,2,-0.88
"Markelle Fultz",4066636,2,-1.36
"Markelle Fultz",4066636,2,-1.01
"Markieff Morris",44654,3,-1.2
"Markieff Morris",44654,3,-1.44
